,date,CM,WR,Temperature,Dew,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip,Condition,Total,holidays
0,2020-03-15 16:30:00,12,47,0.0,-8.88888888888889,0.51,NE,8.0,0 mph,29.6,0.0,Fair,59,0
1,2020-03-15 13:30:00,22,52,0.0,-8.88888888888889,0.51,NE,8.0,0 mph,29.6,0.0,Fair,74,0
2,2020-03-15 12:30:00,24,48,0.0,-8.88888888888889,0.51,NE,8.0,0 mph,29.6,0.0,Fair,72,0
3,2020-03-15 11:30:00,13,23,0.0,-8.88888888888889,0.51,NE,8.0,0 mph,29.6,0.0,Fair,36,0
4,2020-03-15 11:00:00,6,19,0.0,-8.88888888888889,0.51,NE,8.0,0 mph,29.6,0.0,Fair,25,0
5,2020-03-15 10:00:00,11,29,0.0,-10.0,0.48,NE,12.0,0 mph,29.59,0.0,Fair,40,0
6,2020-03-14 17:00:00,40,87,0.0,-2.7777777777777777,0.8,NNW,8.0,0 mph,29.43,0.0,Cloudy,127,0
7,2020-03-14 15:00:00,25,75,0.0,-3.888888888888889,0.75,NW,9.0,0 mph,29.46,0.0,Cloudy,100,0
8,2020-03-14 14:30:00,21,56,0.0,-2.7777777777777777,0.8,NNW,7.0,0 mph,29.46,0.0,Cloudy,77,0
9,2020-03-14 14:00:00,21,63,0.0,-2.7777777777777777,0.8,NNW,7.0,0 mph,29.46,0.0,Cloudy,84,0
10,2020-03-14 13:30:00,17,61,0.0,-5.0,0.69,NNW,15.0,0 mph,29.42,0.0,Cloudy,78,0
11,2020-03-14 12:30:00,19,54,0.0,-5.0,0.69,NNW,15.0,0 mph,29.42,0.0,Cloudy,73,0
12,2020-03-14 12:30:00,20,57,0.0,-5.0,0.69,NNW,15.0,0 mph,29.42,0.0,Cloudy,77,0
13,2020-03-14 11:30:00,26,58,0.0,-5.0,0.69,NNW,15.0,0 mph,29.42,0.0,Cloudy,84,0
14,2020-03-14 10:00:00,16,42,0.0,-5.0,0.69,NNW,15.0,0 mph,29.42,0.0,Cloudy,58,0
15,2020-03-13 16:30:00,23,102,5.0,-3.888888888888889,0.53,WNW,14.0,31 mph,29.03,0.0,Mostly Cloudy,125,0
16,2020-03-13 16:00:00,25,103,5.0,-3.888888888888889,0.53,WNW,14.0,31 mph,29.03,0.0,Mostly Cloudy,128,0
17,2020-03-13 14:30:00,19,93,5.0,-5.0,0.49,W,24.0,33 mph,28.99,0.0,Mostly Cloudy / Windy,112,0
18,2020-03-13 14:00:00,27,73,5.0,-5.0,0.49,W,24.0,33 mph,28.99,0.0,Mostly Cloudy / Windy,100,0
19,2020-03-13 11:30:00,27,50,3.888888888888889,-1.1111111111111112,0.7,W,15.0,25 mph,28.8,0.0,Cloudy,77,0
20,2020-03-13 10:30:00,24,34,3.888888888888889,-1.1111111111111112,0.7,W,15.0,25 mph,28.8,0.0,Cloudy,58,0
21,2020-03-13 09:30:00,18,38,3.888888888888889,-1.1111111111111112,0.7,W,15.0,25 mph,28.8,0.0,Cloudy,56,0
22,2020-03-13 09:00:00,12,35,3.888888888888889,-1.1111111111111112,0.7,W,15.0,25 mph,28.8,0.0,Cloudy,47,0
23,2020-03-13 07:30:00,5,25,5.0,2.2222222222222223,0.81,WNW,18.0,37 mph,28.7,0.0,Cloudy,30,0
24,2020-03-13 07:00:00,8,18,5.0,2.2222222222222223,0.81,WNW,18.0,37 mph,28.7,0.0,Cloudy,26,0
25,2020-03-13 06:30:00,5,18,7.222222222222222,3.888888888888889,0.81,E,12.0,0 mph,28.8,0.0,Cloudy,23,0
26,2020-03-12 20:00:00,14,66,7.222222222222222,3.888888888888889,0.81,E,12.0,0 mph,28.8,0.0,Cloudy,80,0
27,2020-03-12 20:00:00,21,76,7.222222222222222,3.888888888888889,0.81,E,12.0,0 mph,28.8,0.0,Cloudy,97,0
28,2020-03-12 18:30:00,24,93,7.222222222222222,2.7777777777777777,0.76,SE,12.0,0 mph,28.87,0.0,Cloudy,117,0
29,2020-03-12 17:30:00,36,100,7.222222222222222,2.7777777777777777,0.76,SE,12.0,0 mph,28.87,0.0,Cloudy,136,0
30,2020-03-12 17:00:00,43,87,7.222222222222222,2.7777777777777777,0.76,SE,12.0,0 mph,28.87,0.0,Cloudy,130,0
31,2020-03-12 15:30:00,25,83,5.0,2.2222222222222223,0.81,ESE,9.0,0 mph,28.97,0.0,Cloudy,108,0
32,2020-03-12 14:00:00,37,101,5.0,2.2222222222222223,0.81,ESE,9.0,0 mph,28.97,0.0,Cloudy,138,0
33,2020-03-12 13:30:00,33,99,2.7777777777777777,1.1111111111111112,0.87,SE,13.0,0 mph,28.99,0.0,Cloudy,132,0
34,2020-03-12 13:00:00,33,103,2.7777777777777777,1.1111111111111112,0.87,SE,13.0,0 mph,28.99,0.0,Cloudy,136,0
35,2020-03-12 12:30:00,31,102,2.2222222222222223,0.0,0.87,E,5.0,0 mph,29.03,0.0,Cloudy,133,0
36,2020-03-12 11:00:00,31,95,2.2222222222222223,0.0,0.87,E,5.0,0 mph,29.03,0.0,Cloudy,126,0
37,2020-03-12 10:30:00,35,46,1.1111111111111112,0.0,0.93,ESE,6.0,0 mph,29.04,0.0,Cloudy,81,0
38,2020-03-12 09:30:00,15,41,1.1111111111111112,0.0,0.93,ESE,6.0,0 mph,29.04,0.0,Cloudy,56,0
39,2020-03-12 09:00:00,18,40,1.1111111111111112,0.0,0.93,ESE,6.0,0 mph,29.04,0.0,Cloudy,58,0
40,2020-03-12 08:30:00,20,47,0.0,-1.1111111111111112,0.93,ESE,5.0,0 mph,29.04,0.0,Cloudy,67,0
41,2020-03-12 07:30:00,23,41,0.0,-1.1111111111111112,0.93,ESE,5.0,0 mph,29.04,0.0,Cloudy,64,0
42,2020-03-12 07:00:00,15,40,0.0,-1.1111111111111112,0.93,ESE,5.0,0 mph,29.04,0.0,Cloudy,55,0
43,2020-03-12 06:30:00,18,33,2.2222222222222223,0.0,0.87,E,8.0,0 mph,29.03,0.0,Mostly Cloudy,51,0
44,2020-03-12 06:30:00,10,23,2.2222222222222223,0.0,0.87,E,8.0,0 mph,29.03,0.0,Mostly Cloudy,33,0
45,2020-03-11 21:00:00,40,104,2.2222222222222223,0.0,0.87,E,8.0,0 mph,29.03,0.0,Mostly Cloudy,144,0
46,2020-03-11 20:00:00,36,112,2.7777777777777777,-2.2222222222222223,0.7,SE,5.0,0 mph,29.03,0.0,Mostly Cloudy,148,0
47,2020-03-11 19:00:00,50,124,3.888888888888889,0.0,0.75,SSE,6.0,0 mph,29.03,0.0,Mostly Cloudy,174,0
48,2020-03-11 19:00:00,45,125,3.888888888888889,0.0,0.75,SSE,6.0,0 mph,29.03,0.0,Mostly Cloudy,170,0
49,2020-03-11 18:00:00,43,134,3.888888888888889,0.0,0.75,SSE,5.0,0 mph,29.03,0.0,Mostly Cloudy,177,0
50,2020-03-11 17:30:00,40,119,3.888888888888889,0.0,0.75,SSE,9.0,0 mph,29.05,0.0,Cloudy,159,0
51,2020-03-11 15:30:00,35,117,3.888888888888889,0.0,0.75,SSE,9.0,0 mph,29.05,0.0,Cloudy,152,0
52,2020-03-11 15:00:00,32,112,3.888888888888889,0.0,0.75,SSE,9.0,0 mph,29.05,0.0,Cloudy,144,0
53,2020-03-11 14:00:00,22,103,3.888888888888889,-1.1111111111111112,0.7,SE,9.0,0 mph,29.06,0.0,Mostly Cloudy,125,0
54,2020-03-11 11:30:00,24,68,0.0,-1.1111111111111112,0.93,ESE,9.0,0 mph,29.12,0.0,Cloudy,92,0
55,2020-03-11 11:00:00,18,68,0.0,-1.1111111111111112,0.93,ESE,9.0,0 mph,29.12,0.0,Cloudy,86,0
56,2020-03-11 10:00:00,29,81,-1.1111111111111112,-1.1111111111111112,1.0,SE,9.0,0 mph,29.14,0.0,Mist,110,0
57,2020-03-11 09:30:00,35,67,-2.7777777777777777,-2.7777777777777777,1.0,ENE,3.0,0 mph,29.17,0.0,Mostly Cloudy,102,0
58,2020-03-11 08:30:00,36,59,-2.7777777777777777,-2.7777777777777777,1.0,ENE,3.0,0 mph,29.17,0.0,Mostly Cloudy,95,0
59,2020-03-11 07:30:00,18,50,-2.7777777777777777,-2.7777777777777777,1.0,ENE,3.0,0 mph,29.17,0.0,Mostly Cloudy,68,0
60,2020-03-11 07:00:00,16,52,-2.7777777777777777,-2.7777777777777777,1.0,ENE,3.0,0 mph,29.17,0.0,Mostly Cloudy,68,0
61,2020-03-11 06:00:00,18,33,-2.7777777777777777,-3.888888888888889,0.93,NNE,3.0,0 mph,29.18,0.0,Partly Cloudy,51,0
62,2020-03-10 21:00:00,29,88,-1.1111111111111112,-2.7777777777777777,0.86,NW,7.0,0 mph,29.21,0.0,Fair,117,0
63,2020-03-10 19:30:00,43,127,1.1111111111111112,-2.2222222222222223,0.81,WNW,12.0,17 mph,29.18,0.0,Partly Cloudy,170,0
64,2020-03-10 19:00:00,42,141,1.1111111111111112,-2.2222222222222223,0.81,WNW,12.0,17 mph,29.18,0.0,Partly Cloudy,183,0
65,2020-03-10 17:30:00,55,147,1.1111111111111112,0.0,0.93,NW,15.0,0 mph,29.11,0.0,Cloudy,202,0
66,2020-03-10 17:00:00,60,119,1.1111111111111112,0.0,0.93,NW,15.0,0 mph,29.11,0.0,Cloudy,179,0
67,2020-03-10 16:30:00,50,120,1.1111111111111112,0.0,0.93,NW,15.0,21 mph,29.07,0.0,Cloudy,170,0
68,2020-03-10 16:00:00,46,116,1.1111111111111112,0.0,0.93,NW,15.0,21 mph,29.07,0.0,Cloudy,162,0
69,2020-03-10 15:30:00,41,112,2.2222222222222223,1.1111111111111112,0.93,NW,18.0,31 mph,29.02,0.0,Cloudy,153,0
70,2020-03-10 14:30:00,41,108,2.2222222222222223,1.1111111111111112,0.93,NW,18.0,31 mph,29.02,0.0,Cloudy,149,0
71,2020-03-10 14:00:00,37,103,2.2222222222222223,1.1111111111111112,0.93,NW,18.0,31 mph,29.02,0.0,Cloudy,140,0
72,2020-03-10 13:30:00,34,105,2.2222222222222223,1.1111111111111112,0.93,NW,16.0,26 mph,28.99,0.0,Cloudy,139,0
73,2020-03-10 13:00:00,42,98,2.2222222222222223,1.1111111111111112,0.93,NW,16.0,26 mph,28.99,0.0,Cloudy,140,0
74,2020-03-10 12:30:00,33,97,2.7777777777777777,2.2222222222222223,0.93,NW,18.0,28 mph,28.96,0.0,Cloudy,130,0
75,2020-03-10 12:00:00,24,91,2.7777777777777777,2.2222222222222223,0.93,NW,18.0,28 mph,28.96,0.0,Cloudy,115,0
76,2020-03-10 12:00:00,39,91,2.7777777777777777,2.2222222222222223,0.93,NW,18.0,28 mph,28.96,0.0,Cloudy,130,0
77,2020-03-10 11:00:00,36,85,3.888888888888889,2.7777777777777777,0.93,NW,14.0,26 mph,28.9,0.0,Light Drizzle,121,0
78,2020-03-10 11:00:00,47,92,3.888888888888889,2.7777777777777777,0.93,NW,14.0,26 mph,28.9,0.0,Light Drizzle,139,0
79,2020-03-10 10:00:00,38,60,10.0,10.0,1.0,SW,14.0,20 mph,28.83,0.0,Light Rain,98,0
80,2020-03-10 09:30:00,30,60,11.11111111111111,8.88888888888889,0.88,S,10.0,17 mph,29.11,0.0,Cloudy,90,0
81,2020-03-10 08:30:00,27,58,11.11111111111111,8.88888888888889,0.88,S,10.0,17 mph,29.11,0.0,Cloudy,85,0
82,2020-03-10 08:30:00,22,53,11.11111111111111,8.88888888888889,0.88,S,10.0,17 mph,29.11,0.0,Cloudy,75,0
83,2020-03-10 07:30:00,24,59,11.11111111111111,8.88888888888889,0.88,S,10.0,17 mph,29.11,0.0,Cloudy,83,0
84,2020-03-10 07:30:00,20,64,11.11111111111111,8.88888888888889,0.88,S,10.0,17 mph,29.11,0.0,Cloudy,84,0
85,2020-03-10 06:30:00,18,49,11.11111111111111,8.88888888888889,0.88,S,10.0,17 mph,29.11,0.0,Cloudy,67,0
86,2020-03-10 06:30:00,12,35,11.11111111111111,8.88888888888889,0.88,S,10.0,17 mph,29.11,0.0,Cloudy,47,0
87,2020-03-09 21:00:00,46,130,11.11111111111111,8.88888888888889,0.88,S,10.0,17 mph,29.11,0.0,Cloudy,176,0
88,2020-03-09 21:00:00,49,129,11.11111111111111,8.88888888888889,0.88,S,10.0,17 mph,29.11,0.0,Cloudy,178,0
89,2020-03-09 20:30:00,49,148,12.222222222222221,6.111111111111111,0.67,SW,10.0,0 mph,29.16,0.0,Light Rain Shower,197,0
90,2020-03-09 20:00:00,44,135,12.222222222222221,6.111111111111111,0.67,SW,10.0,0 mph,29.16,0.0,Light Rain Shower,179,0
91,2020-03-09 18:30:00,51,127,15.0,5.0,0.51,SW,16.0,0 mph,29.13,0.0,Cloudy,178,0
92,2020-03-09 17:00:00,54,119,15.0,5.0,0.51,SW,16.0,0 mph,29.13,0.0,Cloudy,173,0
93,2020-03-09 17:00:00,49,113,15.0,5.0,0.51,SW,16.0,0 mph,29.13,0.0,Cloudy,162,0
94,2020-03-09 15:30:00,46,106,3.888888888888889,-1.1111111111111112,0.7,SSE,7.0,0 mph,29.18,0.0,Partly Cloudy,152,0
95,2020-03-09 14:30:00,54,107,3.888888888888889,-1.1111111111111112,0.7,SSE,7.0,0 mph,29.18,0.0,Partly Cloudy,161,0
96,2020-03-09 13:30:00,49,111,3.888888888888889,-1.1111111111111112,0.7,SSE,7.0,0 mph,29.18,0.0,Partly Cloudy,160,0
97,2020-03-09 12:30:00,41,103,3.888888888888889,-1.1111111111111112,0.7,SSE,7.0,0 mph,29.18,0.0,Partly Cloudy,144,0
98,2020-03-09 08:00:00,23,64,3.888888888888889,-1.1111111111111112,0.7,SSE,7.0,0 mph,29.18,0.0,Partly Cloudy,87,0
99,2020-03-09 07:30:00,35,71,6.111111111111111,-1.1111111111111112,0.61,SSW,8.0,0 mph,29.18,0.0,Fair,106,0
100,2020-03-09 07:00:00,22,43,6.111111111111111,-1.1111111111111112,0.61,SSW,8.0,0 mph,29.18,0.0,Fair,65,0
101,2020-03-09 06:00:00,14,27,7.222222222222222,-1.1111111111111112,0.57,SSW,9.0,0 mph,29.17,0.0,Partly Cloudy,41,0
102,2020-03-08 17:30:00,46,102,10.0,1.1111111111111112,0.54,S,15.0,23 mph,29.26,0.0,Partly Cloudy,148,0
103,2020-03-08 16:30:00,43,103,10.0,1.1111111111111112,0.54,S,15.0,23 mph,29.26,0.0,Partly Cloudy,146,0
104,2020-03-08 16:30:00,33,100,10.0,1.1111111111111112,0.54,S,15.0,23 mph,29.26,0.0,Partly Cloudy,133,0
105,2020-03-08 15:30:00,33,96,10.0,1.1111111111111112,0.54,S,15.0,23 mph,29.26,0.0,Partly Cloudy,129,0
106,2020-03-08 15:00:00,33,89,10.0,1.1111111111111112,0.54,S,15.0,23 mph,29.26,0.0,Partly Cloudy,122,0
107,2020-03-08 14:30:00,25,72,8.88888888888889,1.1111111111111112,0.57,S,14.0,0 mph,29.29,0.0,Fair,97,0
108,2020-03-08 14:00:00,35,57,8.88888888888889,1.1111111111111112,0.57,S,14.0,0 mph,29.29,0.0,Fair,92,0
109,2020-03-08 13:30:00,27,75,8.88888888888889,0.0,0.54,S,14.0,0 mph,29.31,0.0,Fair,102,0
110,2020-03-08 13:00:00,20,73,8.88888888888889,0.0,0.54,S,14.0,0 mph,29.31,0.0,Fair,93,0
111,2020-03-08 12:30:00,32,68,7.777777777777778,-2.2222222222222223,0.5,SSW,13.0,0 mph,29.33,0.0,Fair,100,0
112,2020-03-08 12:00:00,15,55,7.777777777777778,-2.2222222222222223,0.5,SSW,13.0,0 mph,29.33,0.0,Fair,70,0
113,2020-03-08 11:30:00,10,57,6.111111111111111,-2.7777777777777777,0.53,SSW,17.0,0 mph,29.35,0.0,Fair,67,0
114,2020-03-08 11:30:00,22,50,6.111111111111111,-2.7777777777777777,0.53,SSW,17.0,0 mph,29.35,0.0,Fair,72,0
115,2020-03-08 11:00:00,14,48,6.111111111111111,-2.7777777777777777,0.53,SSW,17.0,0 mph,29.35,0.0,Fair,62,0
116,2020-03-08 10:00:00,16,37,3.888888888888889,-2.7777777777777777,0.61,SSW,14.0,0 mph,29.36,0.0,Fair,53,0
117,2020-03-08 10:00:00,13,32,3.888888888888889,-2.7777777777777777,0.61,SSW,14.0,0 mph,29.36,0.0,Fair,45,0
118,2020-03-08 09:00:00,11,19,2.2222222222222223,-2.7777777777777777,0.7,SSW,9.0,0 mph,29.37,0.0,Fair,30,0
119,2020-03-07 17:00:00,38,112,3.888888888888889,-6.111111111111111,0.49,SW,10.0,0 mph,29.42,0.0,Fair,150,0
120,2020-03-07 16:30:00,35,109,2.2222222222222223,-7.222222222222222,0.52,CALM,0.0,0 mph,29.46,0.0,Fair,144,0
121,2020-03-07 15:30:00,30,112,2.2222222222222223,-7.222222222222222,0.52,CALM,0.0,0 mph,29.46,0.0,Fair,142,0
122,2020-03-07 15:30:00,44,116,2.2222222222222223,-7.222222222222222,0.52,CALM,0.0,0 mph,29.46,0.0,Fair,160,0
123,2020-03-07 15:00:00,42,117,2.2222222222222223,-7.222222222222222,0.52,CALM,0.0,0 mph,29.46,0.0,Fair,159,0
124,2020-03-07 14:00:00,41,112,1.1111111111111112,-7.222222222222222,0.56,WNW,6.0,0 mph,29.49,0.0,Fair,153,0
125,2020-03-07 13:30:00,40,108,0.0,-7.222222222222222,0.6,WSW,3.0,0 mph,29.51,0.0,Fair,148,0
126,2020-03-07 13:00:00,47,85,0.0,-7.222222222222222,0.6,WSW,3.0,0 mph,29.51,0.0,Fair,132,0
127,2020-03-07 12:00:00,47,81,-2.2222222222222223,-7.777777777777778,0.64,NNW,7.0,0 mph,29.51,0.0,Fair,128,0
128,2020-03-07 11:30:00,40,90,-2.7777777777777777,-8.88888888888889,0.64,NW,5.0,0 mph,29.52,0.0,Fair,130,0
129,2020-03-07 11:00:00,43,75,-2.7777777777777777,-8.88888888888889,0.64,NW,5.0,0 mph,29.52,0.0,Fair,118,0
130,2020-03-07 11:00:00,32,79,-2.7777777777777777,-8.88888888888889,0.64,NW,5.0,0 mph,29.52,0.0,Fair,111,0
131,2020-03-07 10:00:00,47,48,-3.888888888888889,-10.0,0.64,NW,5.0,0 mph,29.51,0.0,Fair,95,0
132,2020-03-06 19:30:00,28,97,-1.1111111111111112,-2.7777777777777777,0.86,N,16.0,31 mph,29.15,0.0,Light Snow,125,0
133,2020-03-06 18:00:00,29,123,-1.1111111111111112,-2.7777777777777777,0.86,N,16.0,31 mph,29.15,0.0,Light Snow,152,0
134,2020-03-06 17:30:00,39,109,2.2222222222222223,-2.2222222222222223,0.75,N,17.0,24 mph,29.06,0.0,Cloudy,148,0
135,2020-03-06 16:00:00,36,88,2.2222222222222223,-2.2222222222222223,0.75,N,17.0,24 mph,29.06,0.0,Cloudy,124,0
136,2020-03-06 15:30:00,33,78,2.2222222222222223,-1.1111111111111112,0.81,N,15.0,23 mph,29.03,0.0,Light Snow,111,0
137,2020-03-06 15:00:00,24,65,2.2222222222222223,-1.1111111111111112,0.81,N,15.0,23 mph,29.03,0.0,Light Snow,89,0
138,2020-03-06 15:00:00,26,62,2.2222222222222223,-1.1111111111111112,0.81,N,15.0,23 mph,29.03,0.0,Light Snow,88,0
139,2020-03-06 14:00:00,23,100,1.1111111111111112,-2.7777777777777777,0.75,N,15.0,21 mph,29.0,0.0,Light Snow,123,0
140,2020-03-06 14:00:00,48,91,1.1111111111111112,-2.7777777777777777,0.75,N,15.0,21 mph,29.0,0.0,Light Snow,139,0
141,2020-03-06 13:00:00,26,86,0.0,-2.2222222222222223,0.87,N,10.0,17 mph,28.99,0.0,Light Snow,112,0
142,2020-03-06 12:00:00,26,86,1.1111111111111112,-1.1111111111111112,0.87,N,12.0,0 mph,28.96,0.0,Light Snow,112,0
143,2020-03-06 11:00:00,31,85,1.1111111111111112,-1.1111111111111112,0.87,N,14.0,0 mph,28.93,0.0,Cloudy,116,0
144,2020-03-06 09:30:00,19,49,0.0,-1.1111111111111112,0.93,NE,3.0,0 mph,28.89,0.0,Cloudy,68,0
145,2020-03-06 09:00:00,18,30,0.0,-1.1111111111111112,0.93,NE,3.0,0 mph,28.89,0.0,Cloudy,48,0
146,2020-03-06 08:30:00,18,37,0.0,-1.1111111111111112,0.93,N,2.0,0 mph,28.87,0.0,Cloudy,55,0
147,2020-03-06 08:00:00,15,39,0.0,-1.1111111111111112,0.93,N,2.0,0 mph,28.87,0.0,Cloudy,54,0
148,2020-03-06 07:30:00,11,35,0.0,-1.1111111111111112,0.93,CALM,0.0,0 mph,28.85,0.0,Cloudy,46,0
149,2020-03-06 07:00:00,14,21,0.0,-1.1111111111111112,0.93,CALM,0.0,0 mph,28.85,0.0,Cloudy,35,0
150,2020-03-05 21:00:00,34,91,2.2222222222222223,-3.888888888888889,0.65,ESE,10.0,0 mph,28.95,0.0,Cloudy,125,0
151,2020-03-05 20:30:00,28,85,3.888888888888889,-3.888888888888889,0.56,SE,12.0,0 mph,28.99,0.0,Mostly Cloudy,113,0
152,2020-03-05 19:30:00,42,119,3.888888888888889,-3.888888888888889,0.56,SE,12.0,0 mph,28.99,0.0,Mostly Cloudy,161,0
153,2020-03-05 18:30:00,39,108,3.888888888888889,-3.888888888888889,0.56,SE,12.0,0 mph,28.99,0.0,Mostly Cloudy,147,0
154,2020-03-05 18:00:00,54,114,3.888888888888889,-3.888888888888889,0.56,SE,12.0,0 mph,28.99,0.0,Mostly Cloudy,168,0
155,2020-03-05 13:00:00,40,98,2.2222222222222223,-3.888888888888889,0.65,S,13.0,20 mph,29.11,0.0,Fair,138,0
156,2020-03-05 12:30:00,40,104,2.2222222222222223,-3.888888888888889,0.65,S,14.0,0 mph,29.12,0.0,Fair,144,0
157,2020-03-05 12:00:00,44,99,2.2222222222222223,-3.888888888888889,0.65,S,14.0,0 mph,29.12,0.0,Fair,143,0
158,2020-03-05 11:30:00,24,73,-5.0,-6.111111111111111,0.93,SE,2.0,0 mph,29.14,0.0,Fair,97,0
159,2020-03-05 09:30:00,20,51,-5.0,-6.111111111111111,0.93,SE,2.0,0 mph,29.14,0.0,Fair,71,0
160,2020-03-05 08:30:00,21,62,-5.0,-6.111111111111111,0.93,SE,2.0,0 mph,29.14,0.0,Fair,83,0
161,2020-03-05 08:00:00,18,52,-5.0,-6.111111111111111,0.93,SE,2.0,0 mph,29.14,0.0,Fair,70,0
162,2020-03-05 07:30:00,20,43,-2.2222222222222223,-5.0,0.8,W,6.0,0 mph,29.03,0.0,Fair,63,0
163,2020-03-05 07:30:00,9,19,-2.2222222222222223,-5.0,0.8,W,6.0,0 mph,29.03,0.0,Fair,28,0
164,2020-03-04 23:00:00,29,97,-2.2222222222222223,-5.0,0.8,W,6.0,0 mph,29.03,0.0,Fair,126,0
165,2020-03-04 22:00:00,35,106,-1.1111111111111112,-5.0,0.75,W,3.0,0 mph,29.0,0.0,Fair,141,0
166,2020-03-04 21:30:00,37,109,-1.1111111111111112,-3.888888888888889,0.8,NNW,5.0,0 mph,28.97,0.0,Fair,146,0
167,2020-03-04 21:00:00,34,114,-1.1111111111111112,-3.888888888888889,0.8,NNW,5.0,0 mph,28.97,0.0,Fair,148,0
168,2020-03-04 20:30:00,35,103,1.1111111111111112,-2.7777777777777777,0.75,NW,12.0,0 mph,28.94,0.0,Mostly Cloudy,138,0
169,2020-03-04 19:30:00,30,120,1.1111111111111112,-2.7777777777777777,0.75,NW,12.0,0 mph,28.94,0.0,Mostly Cloudy,150,0
170,2020-03-04 19:00:00,48,142,1.1111111111111112,-2.7777777777777777,0.75,NW,12.0,0 mph,28.94,0.0,Mostly Cloudy,190,0
171,2020-03-04 18:30:00,53,140,3.888888888888889,-1.1111111111111112,0.7,WNW,9.0,20 mph,28.82,0.0,Cloudy,193,0
172,2020-03-04 17:30:00,53,139,3.888888888888889,-1.1111111111111112,0.7,WNW,9.0,20 mph,28.82,0.0,Cloudy,192,0
173,2020-03-04 16:00:00,40,114,3.888888888888889,-1.1111111111111112,0.7,WNW,9.0,20 mph,28.82,0.0,Cloudy,154,0
174,2020-03-04 15:00:00,35,109,3.888888888888889,-1.1111111111111112,0.7,WSW,16.0,24 mph,28.79,0.0,Mostly Cloudy,144,0
175,2020-03-04 14:30:00,33,97,2.7777777777777777,-1.1111111111111112,0.75,WSW,15.0,0 mph,28.79,0.0,Mostly Cloudy,130,0
176,2020-03-04 13:30:00,37,115,2.7777777777777777,-1.1111111111111112,0.75,WSW,15.0,0 mph,28.79,0.0,Mostly Cloudy,152,0
177,2020-03-04 13:00:00,42,125,2.7777777777777777,-1.1111111111111112,0.75,WSW,15.0,0 mph,28.79,0.0,Mostly Cloudy,167,0
178,2020-03-04 13:00:00,71,110,2.7777777777777777,-1.1111111111111112,0.75,WSW,15.0,0 mph,28.79,0.0,Mostly Cloudy,181,0
179,2020-03-04 12:30:00,49,96,1.1111111111111112,-2.2222222222222223,0.81,WSW,13.0,20 mph,28.79,0.0,Mostly Cloudy,145,0
180,2020-03-04 11:30:00,35,64,1.1111111111111112,-2.2222222222222223,0.81,WSW,13.0,20 mph,28.79,0.0,Mostly Cloudy,99,0
181,2020-03-04 10:30:00,38,78,1.1111111111111112,-2.2222222222222223,0.81,WSW,13.0,20 mph,28.79,0.0,Mostly Cloudy,116,0
182,2020-03-04 10:00:00,46,60,1.1111111111111112,-2.2222222222222223,0.81,WSW,13.0,20 mph,28.79,0.0,Mostly Cloudy,106,0
183,2020-03-04 09:00:00,26,63,1.1111111111111112,-2.2222222222222223,0.81,WSW,13.0,0 mph,28.77,0.0,Fair,89,0
184,2020-03-04 08:00:00,20,56,0.0,-2.2222222222222223,0.87,WSW,10.0,0 mph,28.76,0.0,Fair,76,0
185,2020-03-04 08:00:00,16,35,0.0,-2.2222222222222223,0.87,WSW,10.0,0 mph,28.76,0.0,Fair,51,0
186,2020-03-04 07:30:00,20,21,2.2222222222222223,1.1111111111111112,0.93,WNW,5.0,0 mph,28.59,0.0,Light Rain,41,0
187,2020-03-03 22:30:00,22,72,2.2222222222222223,1.1111111111111112,0.93,WNW,5.0,0 mph,28.59,0.0,Light Rain,94,0
188,2020-03-03 22:00:00,31,92,2.2222222222222223,1.1111111111111112,0.93,WNW,5.0,0 mph,28.59,0.0,Light Rain,123,0
189,2020-03-03 21:30:00,31,86,3.888888888888889,2.7777777777777777,0.93,W,6.0,0 mph,28.51,0.0,Cloudy,117,0
190,2020-03-03 19:30:00,48,113,3.888888888888889,2.7777777777777777,0.93,W,6.0,0 mph,28.51,0.0,Cloudy,161,0
191,2020-03-03 19:00:00,47,147,3.888888888888889,2.7777777777777777,0.93,W,6.0,0 mph,28.51,0.0,Cloudy,194,0
192,2020-03-03 18:30:00,72,140,2.7777777777777777,2.7777777777777777,1.0,W,6.0,0 mph,28.46,0.0,Light Rain Shower,212,0
193,2020-03-03 16:00:00,47,102,2.7777777777777777,2.7777777777777777,1.0,W,6.0,0 mph,28.46,0.0,Light Rain Shower,149,0
194,2020-03-03 15:30:00,47,101,2.2222222222222223,2.2222222222222223,1.0,WNW,6.0,0 mph,28.5,0.0,Light Rain,148,0
195,2020-03-03 15:30:00,48,86,2.2222222222222223,2.2222222222222223,1.0,WNW,6.0,0 mph,28.5,0.0,Light Rain,134,0
196,2020-03-03 14:30:00,48,115,2.2222222222222223,2.2222222222222223,1.0,WNW,6.0,0 mph,28.5,0.0,Light Rain,163,0
197,2020-03-03 14:00:00,43,102,2.2222222222222223,2.2222222222222223,1.0,WNW,6.0,0 mph,28.5,0.0,Light Rain,145,0
198,2020-03-03 13:00:00,38,96,2.2222222222222223,2.2222222222222223,1.0,N,5.0,0 mph,28.5,0.0,Light Rain Shower,134,0
199,2020-03-03 11:30:00,33,93,1.1111111111111112,1.1111111111111112,1.0,ENE,7.0,0 mph,28.56,0.0,Fog,126,0
